Epoch 1/160: 100%|██████████| 82/82 [00:30<00:00,  2.66it/s]
Predicted labels distribution: (array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11]), array([12953,  6974,  4510,  8059,  9430, 14711,  6128,  7111,   244,
        2652,  1166,  2654]))
True labels distribution: (array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11]), array([10612,  6355,  5192,  6562, 11372, 14001,  7157,  6462,   929,
        2086,  1181,  4683]))
2025-07-02 21:39:43.242 | INFO     | model:train:267 - [epoch 60]: val loss = 6.057500,   val acc = 0.653358,   val balanced acc = 0.601991
[epoch 60]: val loss = 6.057500,   val acc = 0.653358,   val balanced acc = 0.601991
Epoch 61/160:  50%|█████     | 41/82 [00:03<00:04,  8.57it/s]wandb: WARNING Tried to log to step 60 that is less than the current step 61. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
Epoch 61/160: 100%|██████████| 82/82 [00:08<00:00,  9.93it/s]
2025-07-02 21:39:51.608 | INFO     | model:train:251 - [epoch 61]: epoch loss = 0.895194,   acc = 0.959746
[epoch 61]: epoch loss = 0.895194,   acc = 0.959746
Epoch 62/160: 100%|██████████| 82/82 [00:08<00:00,  9.97it/s]
2025-07-02 21:39:59.900 | INFO     | model:train:251 - [epoch 62]: epoch loss = 0.922459,   acc = 0.957747
[epoch 62]: epoch loss = 0.922459,   acc = 0.957747
Epoch 63/160: 100%|██████████| 82/82 [00:08<00:00,  9.85it/s]
2025-07-02 21:40:08.290 | INFO     | model:train:251 - [epoch 63]: epoch loss = 0.884521,   acc = 0.960021
[epoch 63]: epoch loss = 0.884521,   acc = 0.960021
Epoch 64/160: 100%|██████████| 82/82 [00:08<00:00,  9.96it/s]
2025-07-02 21:40:16.589 | INFO     | model:train:251 - [epoch 64]: epoch loss = 0.866401,   acc = 0.961059
[epoch 64]: epoch loss = 0.866401,   acc = 0.961059
Epoch 65/160: 100%|██████████| 82/82 [00:08<00:00,  9.65it/s]
2025-07-02 21:40:25.149 | INFO     | model:train:251 - [epoch 65]: epoch loss = 0.838131,   acc = 0.963303
[epoch 65]: epoch loss = 0.838131,   acc = 0.963303
Epoch 66/160: 100%|██████████| 82/82 [00:08<00:00,  9.86it/s]
2025-07-02 21:40:33.537 | INFO     | model:train:251 - [epoch 66]: epoch loss = 0.820520,   acc = 0.964400
[epoch 66]: epoch loss = 0.820520,   acc = 0.964400
Epoch 67/160: 100%|██████████| 82/82 [00:08<00:00,  9.89it/s]
2025-07-02 21:40:41.899 | INFO     | model:train:251 - [epoch 67]: epoch loss = 0.802767,   acc = 0.965823
[epoch 67]: epoch loss = 0.802767,   acc = 0.965823
Epoch 68/160: 100%|██████████| 82/82 [00:08<00:00,  9.83it/s]
2025-07-02 21:40:50.313 | INFO     | model:train:251 - [epoch 68]: epoch loss = 0.795117,   acc = 0.965712
[epoch 68]: epoch loss = 0.795117,   acc = 0.965712
Epoch 69/160: 100%|██████████| 82/82 [00:08<00:00,  9.77it/s]
2025-07-02 21:40:58.778 | INFO     | model:train:251 - [epoch 69]: epoch loss = 0.801381,   acc = 0.964867
[epoch 69]: epoch loss = 0.801381,   acc = 0.964867
Epoch 70/160: 100%|██████████| 82/82 [00:08<00:00,  9.97it/s]
2025-07-02 21:41:07.069 | INFO     | model:train:251 - [epoch 70]: epoch loss = 0.796311,   acc = 0.964869
[epoch 70]: epoch loss = 0.796311,   acc = 0.964869
Epoch 71/160: 100%|██████████| 82/82 [00:08<00:00,  9.79it/s]
2025-07-02 21:41:15.514 | INFO     | model:train:251 - [epoch 71]: epoch loss = 0.778733,   acc = 0.966135
[epoch 71]: epoch loss = 0.778733,   acc = 0.966135
Epoch 72/160: 100%|██████████| 82/82 [00:08<00:00,  9.89it/s]
2025-07-02 21:41:23.864 | INFO     | model:train:251 - [epoch 72]: epoch loss = 0.750745,   acc = 0.968262
[epoch 72]: epoch loss = 0.750745,   acc = 0.968262
Epoch 73/160: 100%|██████████| 82/82 [00:08<00:00, 10.04it/s]
2025-07-02 21:41:32.091 | INFO     | model:train:251 - [epoch 73]: epoch loss = 0.762892,   acc = 0.966319
[epoch 73]: epoch loss = 0.762892,   acc = 0.966319
Epoch 74/160: 100%|██████████| 82/82 [00:08<00:00,  9.64it/s]
2025-07-02 21:41:40.669 | INFO     | model:train:251 - [epoch 74]: epoch loss = 0.777861,   acc = 0.965712
[epoch 74]: epoch loss = 0.777861,   acc = 0.965712
Epoch 75/160: 100%|██████████| 82/82 [00:08<00:00,  9.75it/s]
2025-07-02 21:41:49.305 | INFO     | model:train:251 - [epoch 75]: epoch loss = 0.761157,   acc = 0.966361
[epoch 75]: epoch loss = 0.761157,   acc = 0.966361
Epoch 76/160: 100%|██████████| 82/82 [00:08<00:00,  9.89it/s]
2025-07-02 21:41:57.655 | INFO     | model:train:251 - [epoch 76]: epoch loss = 0.730472,   acc = 0.968467
[epoch 76]: epoch loss = 0.730472,   acc = 0.968467
Epoch 77/160: 100%|██████████| 82/82 [00:08<00:00, 10.01it/s]
2025-07-02 21:42:05.916 | INFO     | model:train:251 - [epoch 77]: epoch loss = 0.720916,   acc = 0.968903
[epoch 77]: epoch loss = 0.720916,   acc = 0.968903
Epoch 78/160: 100%|██████████| 82/82 [00:08<00:00,  9.97it/s]
2025-07-02 21:42:14.215 | INFO     | model:train:251 - [epoch 78]: epoch loss = 0.704930,   acc = 0.970293
[epoch 78]: epoch loss = 0.704930,   acc = 0.970293
Epoch 79/160: 100%|██████████| 82/82 [00:08<00:00, 10.04it/s]
2025-07-02 21:42:22.442 | INFO     | model:train:251 - [epoch 79]: epoch loss = 0.692370,   acc = 0.970804
[epoch 79]: epoch loss = 0.692370,   acc = 0.970804
Epoch 80/160: 100%|██████████| 82/82 [00:08<00:00,  9.90it/s]
2025-07-02 21:42:30.783 | INFO     | model:train:251 - [epoch 80]: epoch loss = 0.682084,   acc = 0.971667
[epoch 80]: epoch loss = 0.682084,   acc = 0.971667
Predicted labels distribution: (array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11]), array([13077,  6337,  4714,  6051, 13019, 13119,  7333,  7062,   132,
        2140,   956,  2652]))
True labels distribution: (array([ 0,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11]), array([10612,  6355,  5192,  6562, 11372, 14001,  7157,  6462,   929,
        2086,  1181,  4683]))
2025-07-02 21:42:31.078 | INFO     | model:train:267 - [epoch 80]: val loss = 6.959554,   val acc = 0.631776,   val balanced acc = 0.560083
[epoch 80]: val loss = 6.959554,   val acc = 0.631776,   val balanced acc = 0.560083
2025-07-02 21:42:31.114 | INFO     | model:train:287 - EarlyStopping counter: 1 out of 3
EarlyStopping counter: 1 out of 3
Epoch 81/160:  76%|███████▌  | 62/82 [00:06<00:01, 10.76it/s]wandb: WARNING Tried to log to step 80 that is less than the current step 81. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
Epoch 81/160: 100%|██████████| 82/82 [00:08<00:00,  9.98it/s]
2025-07-02 21:42:39.386 | INFO     | model:train:251 - [epoch 81]: epoch loss = 0.668168,   acc = 0.972183
[epoch 81]: epoch loss = 0.668168,   acc = 0.972183
Epoch 82/160: 100%|██████████| 82/82 [00:08<00:00,  9.84it/s]
2025-07-02 21:42:47.779 | INFO     | model:train:251 - [epoch 82]: epoch loss = 0.664288,   acc = 0.972758
[epoch 82]: epoch loss = 0.664288,   acc = 0.972758
Epoch 83/160: 100%|██████████| 82/82 [00:08<00:00,  9.76it/s]
2025-07-02 21:42:56.239 | INFO     | model:train:251 - [epoch 83]: epoch loss = 0.663311,   acc = 0.972245
[epoch 83]: epoch loss = 0.663311,   acc = 0.972245
Epoch 84/160: 100%|██████████| 82/82 [00:08<00:00,  9.84it/s]
2025-07-02 21:43:04.635 | INFO     | model:train:251 - [epoch 84]: epoch loss = 0.654175,   acc = 0.972857
[epoch 84]: epoch loss = 0.654175,   acc = 0.972857
Epoch 85/160: 100%|██████████| 82/82 [00:08<00:00,  9.80it/s]
2025-07-02 21:43:13.059 | INFO     | model:train:251 - [epoch 85]: epoch loss = 0.685464,   acc = 0.969945
[epoch 85]: epoch loss = 0.685464,   acc = 0.969945
Epoch 86/160: 100%|██████████| 82/82 [00:08<00:00, 10.01it/s]
2025-07-02 21:43:21.325 | INFO     | model:train:251 - [epoch 86]: epoch loss = 0.904157,   acc = 0.951787
[epoch 86]: epoch loss = 0.904157,   acc = 0.951787
Epoch 87/160: 100%|██████████| 82/82 [00:08<00:00,  9.75it/s]
2025-07-02 21:43:29.800 | INFO     | model:train:251 - [epoch 87]: epoch loss = 0.737954,   acc = 0.965025
[epoch 87]: epoch loss = 0.737954,   acc = 0.965025
Epoch 88/160: 100%|██████████| 82/82 [00:08<00:00,  9.98it/s]
2025-07-02 21:43:38.086 | INFO     | model:train:251 - [epoch 88]: epoch loss = 0.645991,   acc = 0.973548
[epoch 88]: epoch loss = 0.645991,   acc = 0.973548
Epoch 89/160: 100%|██████████| 82/82 [00:08<00:00,  9.83it/s]
2025-07-02 21:43:46.493 | INFO     | model:train:251 - [epoch 89]: epoch loss = 0.626655,   acc = 0.974736
[epoch 89]: epoch loss = 0.626655,   acc = 0.974736
Epoch 90/160: 100%|██████████| 82/82 [00:08<00:00,  9.87it/s]
2025-07-02 21:43:54.869 | INFO     | model:train:251 - [epoch 90]: epoch loss = 0.616283,   acc = 0.975460
[epoch 90]: epoch loss = 0.616283,   acc = 0.975460
Epoch 91/160: 100%|██████████| 82/82 [00:08<00:00,  9.89it/s]
2025-07-02 21:44:03.339 | INFO     | model:train:251 - [epoch 91]: epoch loss = 0.615151,   acc = 0.975171
[epoch 91]: epoch loss = 0.615151,   acc = 0.975171
Epoch 92/160: 100%|██████████| 82/82 [00:08<00:00,  9.96it/s]
2025-07-02 21:44:11.635 | INFO     | model:train:251 - [epoch 92]: epoch loss = 0.611285,   acc = 0.975082
[epoch 92]: epoch loss = 0.611285,   acc = 0.975082
Epoch 93/160: 100%|██████████| 82/82 [00:08<00:00,  9.98it/s]
2025-07-02 21:44:19.911 | INFO     | model:train:251 - [epoch 93]: epoch loss = 0.598286,   acc = 0.976127
[epoch 93]: epoch loss = 0.598286,   acc = 0.976127
Epoch 94/160: 100%|██████████| 82/82 [00:08<00:00,  9.85it/s]
2025-07-02 21:44:28.302 | INFO     | model:train:251 - [epoch 94]: epoch loss = 0.587391,   acc = 0.976958
[epoch 94]: epoch loss = 0.587391,   acc = 0.976958
Epoch 95/160: 100%|██████████| 82/82 [00:08<00:00,  9.96it/s]
2025-07-02 21:44:36.598 | INFO     | model:train:251 - [epoch 95]: epoch loss = 0.586811,   acc = 0.976606
[epoch 95]: epoch loss = 0.586811,   acc = 0.976606
